A_form5,B_form5,form_diff5,A_form10,B_form10,form_diff10,A_overall_wr,B_overall_wr,overall_wr_diff,A_venue_wr,B_venue_wr,A_venue_exp,B_venue_exp,venue_exp_diff,venue_wr_diff,venue_bat_first_wr,A_avg_score,B_avg_score,score_diff,A_avg_wickets,B_avg_wickets,wicket_diff,h2h_wr_A,h2h_n,toss_decision_bat,toss_correct,A_consistency,B_consistency,season_stage,team1_won,match_id,season,team_A,team_B
0.8,0.8,0.0,0.8,0.8,0.0,0.5325,0.6184,-0.0859,0.25,0.7255,8,51,-43,-0.4755,0.6346,151.85,160.51,-8.66,5.77,6.27,-0.5,0.3889,18,0,0,0.433,0.3307,1,0,1178398,2019,Kolkata Knight Riders,Chennai Super Kings
0.6,0.6,0.0,0.4,0.6,-0.2,0.4762,0.5739,-0.0977,0.5,0.6129,10,62,-52,-0.1129,0.5147,156.45,157.65,-1.2,5.68,6.09,-0.41,0.4783,23,0,0,0.5,0.5,1,0,1178399,2019,Kings XI Punjab,Mumbai Indians
0.2,0.8,-0.6,0.4,0.8,-0.4,0.5182,0.6209,-0.1027,0.6977,0.4,43,5,38,0.2977,0.3488,152.54,160.18,-7.64,5.82,6.29,-0.47,0.35,20,0,1,0.433,0.3307,1,0,1178400,2019,Rajasthan Royals,Chennai Super Kings
0.6,0.4,0.2,0.7,0.5,0.2,0.5294,0.4242,0.1052,0.6377,0.125,69,8,61,0.5127,0.3889,151.59,151.76,-0.17,5.75,5.79,-0.04,0.5909,22,0,1,0.4841,0.4841,1,0,1178401,2019,Kolkata Knight Riders,Delhi Capitals
0.8,0.2,0.6,0.6,0.3,0.3,0.5763,0.5145,0.0618,0.619,0.4286,63,7,56,0.1904,0.5072,157.88,152.53,5.35,6.08,5.83,0.25,0.5556,18,0,0,0.4841,0.433,1,0,1178402,2019,Mumbai Indians,Rajasthan Royals
0.6,0.0,0.6,0.4,0.3,0.1,0.4734,0.4647,0.0087,0.5385,0.5,52,6,46,0.0385,0.4423,156.69,155.48,1.21,5.69,5.82,-0.13,0.5455,22,0,1,0.5,0.3307,1,0,1178403,2019,Kings XI Punjab,Royal Challengers Bangalore
0.4,0.8,-0.4,0.6,0.9,-0.3,0.5263,0.6234,-0.0971,0.6286,0.4,70,10,60,0.2286,0.3836,151.75,160.15,-8.4,5.74,6.29,-0.55,0.3684,19,0,1,0.5,0.3307,1,0,1178404,2019,Kolkata Knight Riders,Chennai Super Kings
0.6,0.6,0.0,0.6,0.4,0.2,0.4277,0.5556,-0.1279,0.5714,0.675,7,40,-33,-0.1036,0.4068,151.93,155.18,-3.25,5.8,6.06,-0.26,0.3077,13,0,1,0.4841,0.5,1,1,1178405,2019,Delhi Capitals,Sunrisers Hyderabad
0.2,0.6,-0.4,0.3,0.5,-0.2,0.4678,0.573,-0.1052,0.3333,0.6094,9,64,-55,-0.2761,0.5,155.59,158.04,-2.45,5.81,6.08,-0.27,0.375,24,0,0,0.3307,0.5,1,0,1178406,2019,Royal Challengers Bangalore,Mumbai Indians
0.4,0.4,0.0,0.4,0.3,0.1,0.4706,0.518,-0.0474,0.5283,0.5,53,6,47,0.0283,0.434,156.79,152.78,4.01,5.67,5.82,-0.15,0.4444,18,0,1,0.5,0.433,1,1,1178407,2019,Kings XI Punjab,Rajasthan Royals
0.8,0.4,0.4,0.9,0.4,0.5,0.6258,0.55,0.0758,0.75,0.6585,4,41,-37,0.0915,0.4167,160.16,154.79,5.37,6.3,6.07,0.23,0.8,10,1,0,0.3307,0.4841,1,0,1178408,2019,Chennai Super Kings,Sunrisers Hyderabad
0.8,0.6,0.2,0.6,0.7,-0.1,0.5754,0.4311,0.1443,0.3,0.4308,10,65,-55,-0.1308,0.4638,158.12,151.95,6.17,6.08,5.83,0.25,0.4783,23,1,0,0.4841,0.4841,1,1,1178409,2019,Mumbai Indians,Delhi Capitals
0.2,0.4,-0.2,0.2,0.5,-0.3,0.4651,0.5233,-0.0582,0.3333,0.6197,9,71,-62,-0.2864,0.3784,155.68,151.8,3.88,5.8,5.73,0.07,0.3913,23,0,1,0.3307,0.5,1,1,1178410,2019,Royal Challengers Bangalore,Kolkata Knight Riders
0.4,0.6,-0.2,0.5,0.6,-0.1,0.4737,0.4286,0.0451,0.5,0.4242,10,66,-56,0.0758,0.4714,156.94,151.81,5.13,5.68,5.82,-0.14,0.6087,23,0,1,0.5,0.5,1,0,1178412,2019,Kings XI Punjab,Delhi Capitals
0.8,0.4,0.4,0.6,0.3,0.3,0.5778,0.5143,0.0635,0.3333,0.6818,6,44,-38,-0.3485,0.3409,158.17,152.91,5.26,6.1,5.82,0.28,0.5263,19,0,1,0.433,0.433,1,0,1178411,2019,Mumbai Indians,Rajasthan Royals
0.2,0.4,-0.2,0.4,0.5,-0.1,0.5202,0.5545,-0.0343,0.7143,0.6667,7,42,-35,0.0476,0.4098,152.1,154.61,-2.51,5.72,6.06,-0.34,0.625,16,0,1,0.4841,0.5,1,0,1178413,2019,Kolkata Knight Riders,Sunrisers Hyderabad
0.4,0.8,-0.4,0.2,0.8,-0.6,0.4682,0.6218,-0.1536,0.4857,0.625,70,8,62,-0.1393,0.4189,156.01,159.98,-3.97,5.8,6.29,-0.49,0.3182,22,0,1,0.433,0.433,1,1,1178414,2019,Royal Challengers Bangalore,Chennai Super Kings
0.4,0.8,-0.4,0.3,0.6,-0.3,0.5177,0.432,0.0857,0.6889,0.2,45,5,40,0.4889,0.3333,152.97,151.89,1.08,5.82,5.83,-0.01,0.6111,18,0,1,0.4841,0.4841,1,0,1178415,2019,Rajasthan Royals,Delhi Capitals
0.4,0.6,-0.2,0.5,0.7,-0.2,0.5588,0.6178,-0.059,0.0,0.7308,2,52,-50,-0.7308,0.6226,154.68,159.98,-5.3,6.08,6.29,-0.21,0.2727,11,0,0,0.4841,0.4841,1,0,1178416,2019,Sunrisers Hyderabad,Chennai Super Kings
0.6,0.4,0.2,0.3,0.5,-0.2,0.4713,0.4709,0.0004,0.493,0.4545,71,11,60,0.0385,0.4267,156.04,156.97,-0.93,5.81,5.67,0.14,0.4783,23,0,1,0.4841,0.5,1,1,1178417,2019,Royal Challengers Bangalore,Kings XI Punjab
0.0,0.4,-0.4,0.4,0.3,0.1,0.5172,0.5141,0.0031,0.6111,0.125,72,8,64,0.4861,0.3867,152.14,153.24,-1.1,5.7,5.8,-0.1,0.5263,19,0,1,0.433,0.4841,1,0,1178418,2019,Kolkata Knight Riders,Rajasthan Royals
0.6,0.6,0.0,0.6,0.7,-0.1,0.5746,0.6203,-0.0457,0.5,0.7358,6,53,-47,-0.2358,0.6111,158.19,160.08,-1.89,6.09,6.27,-0.18,0.56,25,0,0,0.4841,0.4841,1,1,1178419,2019,Mumbai Indians,Chennai Super Kings
0.4,0.6,-0.2,0.5,0.4,0.1,0.5534,0.5175,0.0359,0.5,0.6739,2,46,-44,-0.1739,0.3261,154.87,153.41,1.46,6.06,5.8,0.26,0.6,10,0,1,0.5,0.5,1,0,1178420,2019,Sunrisers Hyderabad,Rajasthan Royals
0.0,0.6,-0.6,0.3,0.7,-0.4,0.5143,0.5769,-0.0626,0.6027,0.8333,73,12,61,-0.2306,0.3816,152.27,158.17,-5.9,5.7,6.12,-0.42,0.2174,23,0,1,0.433,0.433,1,1,1178422,2019,Kolkata Knight Riders,Mumbai Indians
0.8,0.8,0.0,0.6,0.4,0.2,0.4353,0.4743,-0.039,0.4328,0.75,67,8,59,-0.3172,0.4648,152.14,156.3,-4.16,5.83,5.82,0.01,0.3333,21,1,0,0.4841,0.5,1,1,1178421,2019,Delhi Capitals,Royal Challengers Bangalore
0.4,0.2,0.2,0.5,0.4,0.1,0.5481,0.4682,0.0799,0.6744,0.4444,43,9,34,0.23,0.4032,154.92,157.13,-2.21,6.03,5.66,0.37,0.6923,13,0,1,0.4841,0.4841,2,1,1178423,2019,Sunrisers Hyderabad,Kings XI Punjab
0.4,0.8,-0.4,0.6,0.7,-0.1,0.6164,0.4386,0.1778,0.7222,0.2857,54,7,47,0.4365,0.6182,159.76,152.34,7.42,6.26,5.84,0.42,0.6842,19,0,0,0.4841,0.433,2,1,1178425,2019,Chennai Super Kings,Delhi Capitals
0.6,0.6,0.0,0.6,0.5,0.1,0.5738,0.5524,0.0214,0.6154,0.1667,65,6,59,0.4487,0.493,158.39,155.47,2.92,6.09,6.05,0.04,0.4615,13,1,0,0.4841,0.4841,2,1,1178426,2019,Mumbai Indians,Sunrisers Hyderabad
0.2,0.2,0.0,0.4,0.3,0.1,0.4655,0.517,-0.0515,0.537,0.5,54,6,48,0.037,0.4444,157.19,152.72,4.47,5.67,5.71,-0.04,0.3333,24,0,1,0.433,0.433,2,0,1178427,2019,Kings XI Punjab,Kolkata Knight Riders
0.6,0.6,0.0,0.5,0.6,-0.1,0.5208,0.436,0.0848,0.5,0.4412,8,68,-60,0.0588,0.4722,153.46,152.03,1.43,5.82,5.83,-0.01,0.5789,19,1,0,0.5,0.433,2,0,1178428,2019,Rajasthan Royals,Delhi Capitals
0.4,0.6,-0.2,0.4,0.4,0.0,0.5472,0.4716,0.0756,0.2857,0.5,7,72,-65,-0.2143,0.4342,155.6,156.39,-0.79,6.04,5.81,0.23,0.6154,13,0,1,0.4841,0.5,2,0,1178429,2019,Sunrisers Hyderabad,Royal Challengers Bangalore
0.4,0.2,0.2,0.6,0.3,0.3,0.6188,0.4629,0.1559,0.6,0.5273,5,55,-50,0.0727,0.4364,159.88,157.34,2.54,6.28,5.65,0.63,0.6,20,0,1,0.4841,0.433,2,0,1178430,2019,Chennai Super Kings,Kings XI Punjab
0.4,0.6,-0.2,0.4,0.7,-0.3,0.5198,0.5761,-0.0563,0.125,0.6212,8,66,-58,-0.4962,0.5,152.9,158.46,-5.56,5.71,6.1,-0.39,0.25,24,0,0,0.433,0.4841,2,0,1178431,2019,Kolkata Knight Riders,Mumbai Indians
0.4,0.6,-0.2,0.6,0.7,-0.1,0.6149,0.5784,0.0365,0.7273,0.5714,55,7,48,0.1559,0.625,159.94,158.32,1.62,6.27,6.11,0.16,0.4231,26,1,1,0.5,0.4841,2,0,1181764,2019,Chennai Super Kings,Mumbai Indians
0.2,0.8,-0.6,0.3,0.7,-0.4,0.5421,0.4393,0.1028,0.6,0.3333,5,3,2,0.2667,0.5455,155.79,151.85,3.94,6.04,5.84,0.2,0.6429,14,0,0,0.4841,0.433,2,0,1181766,2019,Sunrisers Hyderabad,Delhi Capitals
0.8,0.4,0.4,0.8,0.5,0.3,0.4425,0.6111,-0.1686,0.5,1.0,4,1,3,-0.5,0.5,151.93,159.77,-7.84,5.86,6.25,-0.39,0.3,20,0,0,0.433,0.4841,2,0,1181767,2019,Delhi Capitals,Chennai Super Kings
0.8,0.4,0.4,0.7,0.5,0.2,0.5806,0.6135,-0.0329,0.6,0.6,10,5,5,0.0,0.4127,158.18,159.71,-1.53,6.1,6.27,-0.17,0.5926,27,1,0,0.433,0.4841,2,1,1181768,2019,Mumbai Indians,Chennai Super Kings
0.8,0.4,0.4,0.7,0.4,0.3,0.5829,0.6098,-0.0269,0.0,0.5,1,2,-1,-0.5,0.5714,158.13,159.64,-1.51,6.1,6.28,-0.18,0.6071,28,0,0,0.433,0.4841,0,0,1216492,2020,Mumbai Indians,Chennai Super Kings
0.6,0.2,0.4,0.7,0.3,0.4,0.44,0.4659,-0.0259,0.5,1.0,2,1,1,-0.5,0.4286,151.9,157.43,-5.53,5.85,5.65,0.2,0.4167,24,0,1,0.4841,0.433,0,1,1216493,2020,Delhi Capitals,Kings XI Punjab
0.8,0.2,0.6,0.5,0.3,0.2,0.4746,0.537,-0.0624,0.5,1.0,2,2,0,-0.5,0.5,156.51,155.84,0.67,5.82,6.06,-0.24,0.4286,14,0,0,0.4841,0.4841,0,1,1216534,2020,Royal Challengers Bangalore,Sunrisers Hyderabad
0.6,0.4,0.2,0.5,0.4,0.1,0.5172,0.6121,-0.0949,0.0,1.0,1,1,0,-1.0,0.3333,153.19,159.68,-6.49,5.81,6.3,-0.49,0.3333,21,0,1,0.5,0.5,0,1,1216496,2020,Rajasthan Royals,Chennai Super Kings
0.8,0.4,0.4,0.7,0.3,0.4,0.5798,0.5169,0.0629,0.0,0.3333,2,3,-1,-0.3333,0.5,158.15,152.79,5.36,6.1,5.69,0.41,0.76,25,0,0,0.4841,0.433,0,1,1216508,2020,Mumbai Indians,Kolkata Knight Riders
0.2,0.8,-0.6,0.3,0.6,-0.3,0.4633,0.4775,-0.0142,0.5,0.6667,2,3,-1,-0.1667,0.5556,157.44,156.54,0.9,5.66,5.84,-0.18,0.5,24,0,0,0.433,0.433,0,1,1216510,2020,Kings XI Punjab,Royal Challengers Bangalore
0.6,0.4,0.2,0.7,0.4,0.3,0.4432,0.6084,-0.1652,0.6667,1.0,3,2,1,-0.3333,0.6,151.94,159.92,-7.98,5.87,6.3,-0.43,0.2857,21,0,0,0.433,0.4841,0,1,1216539,2020,Delhi Capitals,Chennai Super Kings
0.2,0.4,-0.2,0.3,0.2,0.1,0.5321,0.514,0.0181,0.0,0.25,1,4,-3,-0.25,0.5556,155.82,152.75,3.07,6.05,5.68,0.37,0.4118,17,1,1,0.433,0.433,0,0,1216545,2020,Sunrisers Hyderabad,Kolkata Knight Riders
0.4,0.6,-0.2,0.3,0.5,-0.2,0.4663,0.5205,-0.0542,1.0,0.5,2,2,0,0.5,0.4286,157.71,153.62,4.09,5.69,5.82,-0.13,0.4737,19,0,1,0.4841,0.4841,0,0,1216527,2020,Kings XI Punjab,Rajasthan Royals
0.6,0.8,-0.2,0.6,0.7,-0.1,0.4749,0.582,-0.1071,0.5,0.0,4,3,1,0.5,0.6364,156.28,158.35,-2.07,5.83,6.11,-0.28,0.36,25,0,0,0.4841,0.433,0,1,1216547,2020,Royal Challengers Bangalore,Mumbai Indians
0.0,0.8,-0.8,0.3,0.7,-0.4,0.5273,0.4463,0.081,0.0,0.0,2,1,1,0.0,0.5,155.69,152.07,3.62,6.02,5.88,0.14,0.6,15,0,0,0.3307,0.433,0,1,1216532,2020,Sunrisers Hyderabad,Delhi Capitals
0.6,0.8,-0.2,0.3,0.6,-0.3,0.5167,0.5238,-0.0071,0.0,0.0,1,1,0,0.0,0.6667,152.71,154.12,-1.41,5.67,5.79,-0.12,0.5,20,0,0,0.4841,0.4841,0,1,1216504,2020,Kolkata Knight Riders,Rajasthan Royals
0.6,0.4,0.2,0.6,0.3,0.3,0.5789,0.4637,0.1152,0.3333,1.0,3,2,1,-0.6667,0.5455,158.61,158.07,0.54,6.09,5.69,0.4,0.5417,24,0,0,0.4841,0.433,0,1,1216503,2020,Mumbai Indians,Kings XI Punjab
0.2,0.4,-0.2,0.3,0.4,-0.1,0.5315,0.6048,-0.0733,0.6667,0.6667,3,3,0,0.0,0.6923,155.75,159.75,-4.0,6.03,6.28,-0.25,0.25,12,1,1,0.433,0.4841,0,1,1216516,2020,Sunrisers Hyderabad,Chennai Super Kings
0.6,0.6,0.0,0.6,0.7,-0.1,0.5203,0.4778,0.0425,1.0,0.0,3,1,2,1.0,0.5833,154.0,156.59,-2.59,5.79,5.83,-0.04,0.5556,18,1,1,0.4841,0.433,0,0,1216514,2020,Rajasthan Royals,Royal Challengers Bangalore
0.6,0.6,0.0,0.7,0.4,0.3,0.4438,0.5193,-0.0755,0.5,1.0,2,1,1,-0.5,0.375,152.04,152.83,-0.79,5.87,5.69,0.18,0.4348,23,0,1,0.4841,0.5,0,1,1216515,2020,Delhi Capitals,Kolkata Knight Riders
0.6,0.4,0.2,0.7,0.3,0.4,0.5812,0.5357,0.0455,0.0,0.0,1,2,-1,0.0,0.4444,158.78,155.82,2.96,6.1,6.02,0.08,0.5,14,1,0,0.433,0.4841,0,1,1216538,2020,Mumbai Indians,Sunrisers Hyderabad
0.4,0.2,0.2,0.3,0.3,0.0,0.4611,0.6012,-0.1401,0.6667,0.5,3,4,-1,0.1667,0.7143,157.99,159.73,-1.74,5.68,6.27,-0.59,0.4286,21,1,1,0.433,0.433,0,0,1216513,2020,Kings XI Punjab,Chennai Super Kings
0.6,0.8,-0.2,0.7,0.7,0.0,0.4469,0.4807,-0.0338,0.75,0.6,4,5,-1,0.15,0.6667,152.47,156.6,-4.13,5.88,5.83,0.05,0.3636,22,0,0,0.4841,0.433,0,1,1216519,2020,Delhi Capitals,Royal Challengers Bangalore
0.6,0.4,0.2,0.7,0.5,0.2,0.5833,0.5168,0.0665,0.5,0.75,4,4,0,-0.25,0.5385,159.04,154.0,5.04,6.11,5.77,0.34,0.5,20,1,1,0.433,0.5,0,1,1216511,2020,Mumbai Indians,Rajasthan Royals
0.4,0.4,0.0,0.4,0.4,0.0,0.5165,0.6036,-0.0871,0.4,0.6667,5,3,2,-0.2667,0.5714,153.14,159.86,-6.72,5.68,6.26,-0.58,0.35,20,1,1,0.5,0.4841,0,1,1216501,2020,Kolkata Knight Riders,Chennai Super Kings
0.4,0.2,0.2,0.3,0.2,0.1,0.531,0.4586,0.0724,0.75,0.5,4,4,0,0.25,0.6875,155.98,158.1,-2.12,6.01,5.65,0.36,0.7143,14,1,1,0.433,0.433,1,1,1216542,2020,Sunrisers Hyderabad,Kings XI Punjab
0.8,0.4,0.4,0.7,0.5,0.2,0.45,0.5133,-0.0633,0.6667,0.6667,3,3,0,0.0,0.5,152.71,153.88,-1.17,5.89,5.75,0.14,0.45,20,0,0,0.433,0.5,1,1,1216500,2020,Delhi Capitals,Rajasthan Royals
0.6,0.2,0.4,0.5,0.2,0.3,0.5191,0.456,0.0631,0.5,0.6667,6,3,3,-0.1667,0.6,153.22,157.96,-4.74,5.68,5.65,0.03,0.68,25,1,1,0.4841,0.433,1,1,1216523,2020,Kolkata Knight Riders,Kings XI Punjab
0.6,0.2,0.4,0.7,0.3,0.4,0.478,0.6,-0.122,0.5,0.6,6,5,1,-0.1,0.7059,156.49,159.84,-3.35,5.82,6.28,-0.46,0.3478,23,1,1,0.4841,0.4841,1,1,1216525,2020,Royal Challengers Bangalore,Chennai Super Kings
0.8,0.8,0.0,0.7,0.8,-0.1,0.453,0.5855,-0.1325,0.0,0.6,2,5,-3,-0.6,0.625,152.88,159.21,-6.33,5.92,6.13,-0.21,0.5,24,1,1,0.433,0.433,1,0,1216529,2020,Delhi Capitals,Mumbai Indians
0.6,0.2,0.4,0.4,0.4,0.0,0.5351,0.5099,0.0252,0.8,0.0,5,2,3,0.8,0.7222,156.38,153.77,2.61,6.04,5.77,0.27,0.5455,11,1,1,0.4841,0.4841,1,0,1216507,2020,Sunrisers Hyderabad,Rajasthan Royals
0.6,0.8,-0.2,0.7,0.6,0.1,0.4809,0.5217,-0.0408,0.5,0.5,2,2,0,0.0,0.5455,156.56,153.28,3.28,5.83,5.67,0.16,0.4167,24,1,1,0.4841,0.4841,1,1,1216540,2020,Royal Challengers Bangalore,Kolkata Knight Riders
0.2,0.6,-0.4,0.3,0.3,0.0,0.5965,0.5304,0.0661,0.5,0.6667,6,6,0,-0.1667,0.6842,159.68,156.39,3.29,6.27,6.03,0.24,0.6923,13,1,1,0.433,0.4841,1,1,1216528,2020,Chennai Super Kings,Sunrisers Hyderabad
0.6,0.2,0.4,0.7,0.5,0.2,0.4505,0.5132,-0.0627,0.8,0.3333,5,3,2,0.4667,0.7,152.93,153.84,-0.91,5.91,5.76,0.15,0.4762,21,1,1,0.4841,0.4841,1,1,1216543,2020,Delhi Capitals,Rajasthan Royals
0.8,0.0,0.8,0.7,0.2,0.5,0.4837,0.4536,0.0301,0.6667,0.6667,3,3,0,0.0,0.5833,156.76,157.98,-1.22,5.85,5.65,0.2,0.48,25,1,1,0.433,0.433,1,0,1216531,2020,Royal Challengers Bangalore,Kings XI Punjab
0.6,0.8,-0.2,0.6,0.8,-0.2,0.5189,0.5876,-0.0687,0.5714,0.6667,7,6,1,-0.0953,0.5882,153.05,159.25,-6.2,5.65,6.12,-0.47,0.2308,26,1,1,0.5,0.433,1,0,1216526,2020,Kolkata Knight Riders,Mumbai Indians
0.4,0.8,-0.4,0.4,0.7,-0.3,0.5988,0.4536,0.1452,0.5,0.75,2,4,-2,-0.25,0.5385,159.72,152.98,6.74,6.28,5.92,0.36,0.6818,22,1,1,0.4841,0.433,1,0,1216509,2020,Chennai Super Kings,Delhi Capitals
0.2,0.6,-0.4,0.4,0.6,-0.2,0.5098,0.4811,0.0287,0.25,0.5714,4,7,-3,-0.3214,0.7143,153.8,156.84,-3.04,5.76,5.83,-0.07,0.5263,19,1,1,0.4841,0.4841,1,0,1216522,2020,Rajasthan Royals,Royal Challengers Bangalore
1.0,0.2,0.8,0.8,0.3,0.5,0.5897,0.4565,0.1332,0.0,0.4,4,5,-1,-0.4,0.6818,159.19,158.08,1.11,6.11,5.65,0.46,0.56,25,1,1,0.433,0.433,1,0,1216517,2020,Mumbai Indians,Kings XI Punjab
0.4,0.4,0.0,0.5,0.3,0.2,0.5161,0.5259,-0.0098,0.5,0.3333,8,3,5,0.1667,0.5556,153.03,156.31,-3.28,5.63,6.03,-0.4,0.6111,18,0,0,0.5,0.4841,1,1,1216512,2020,Kolkata Knight Riders,Sunrisers Hyderabad
0.4,0.2,0.2,0.3,0.3,0.0,0.5954,0.5065,0.0889,0.5,0.6,4,5,-1,-0.1,0.5789,159.83,153.95,5.88,6.27,5.75,0.52,0.6364,22,1,1,0.433,0.433,1,0,1216533,2020,Chennai Super Kings,Rajasthan Royals
0.8,0.4,0.4,0.7,0.4,0.3,0.4565,0.4595,-0.003,0.8333,0.5,6,6,0,0.3333,0.6522,153.15,158.29,-5.14,5.91,5.66,0.25,0.44,25,1,1,0.433,0.4841,1,0,1216546,2020,Delhi Capitals,Kings XI Punjab
0.6,0.6,0.0,0.5,0.7,-0.2,0.5187,0.4839,0.0348,0.5556,0.5,9,2,7,0.0556,0.55,153.1,156.96,-3.86,5.65,5.83,-0.18,0.56,25,1,1,0.4841,0.4841,1,0,1216494,2020,Kolkata Knight Riders,Royal Challengers Bangalore
0.4,0.2,0.2,0.4,0.3,0.1,0.5097,0.5214,-0.0117,0.2,0.5714,5,7,-2,-0.3714,0.625,153.77,156.38,-2.61,5.74,6.03,-0.29,0.5,12,0,0,0.433,0.4841,1,0,1216518,2020,Rajasthan Royals,Sunrisers Hyderabad
0.2,0.8,-0.6,0.3,0.7,-0.4,0.592,0.5867,0.0053,0.3333,0.5,3,2,1,-0.1667,0.5,159.63,159.36,0.27,6.25,6.12,0.13,0.4138,29,0,0,0.433,0.433,1,0,1216521,2020,Chennai Super Kings,Mumbai Indians
0.4,0.6,-0.2,0.5,0.7,-0.2,0.516,0.4541,0.0619,0.5,0.0,10,3,7,0.5,0.5238,152.73,153.21,-0.48,5.63,5.91,-0.28,0.5417,24,0,0,0.5,0.4841,1,1,1216497,2020,Kolkata Knight Riders,Delhi Capitals
0.6,0.4,0.2,0.4,0.4,0.0,0.4624,0.5254,-0.063,0.5714,0.625,7,8,-1,-0.0536,0.6,158.33,156.38,1.95,5.66,6.03,-0.37,0.2667,15,0,0,0.4841,0.5,1,1,1216498,2020,Kings XI Punjab,Sunrisers Hyderabad
0.8,0.2,0.6,0.7,0.2,0.5,0.4866,0.5886,-0.102,0.625,0.5714,8,7,1,0.0536,0.6154,156.57,159.37,-2.8,5.84,6.22,-0.38,0.375,24,1,1,0.433,0.433,1,0,1216544,2020,Royal Challengers Bangalore,Chennai Super Kings
0.8,0.4,0.4,0.7,0.3,0.4,0.5888,0.5064,0.0824,0.7143,0.6667,7,6,1,0.0476,0.5455,159.14,153.77,5.37,6.14,5.72,0.42,0.5238,21,1,1,0.433,0.433,1,0,1216541,2020,Mumbai Indians,Rajasthan Royals
0.4,0.8,-0.4,0.6,0.5,0.1,0.5185,0.4652,0.0533,0.3333,0.75,3,4,-1,-0.4167,0.4667,152.95,158.16,-5.21,5.65,5.68,-0.03,0.6923,26,0,1,0.5,0.5,1,0,1216520,2020,Kolkata Knight Riders,Kings XI Punjab
0.2,0.4,-0.2,0.4,0.6,-0.2,0.521,0.4516,0.0694,0.5556,0.7143,9,7,2,-0.1587,0.5926,156.03,153.11,2.92,6.03,5.91,0.12,0.625,16,0,0,0.4841,0.4841,2,1,1216524,2020,Sunrisers Hyderabad,Delhi Capitals
0.6,0.6,0.0,0.6,0.7,-0.1,0.484,0.5859,-0.1019,0.6667,0.625,3,8,-5,0.0417,0.5217,156.51,159.32,-2.81,5.82,6.12,-0.3,0.3846,26,0,0,0.4841,0.433,2,0,1216499,2020,Royal Challengers Bangalore,Mumbai Indians
0.4,0.4,0.0,0.5,0.3,0.2,0.5158,0.5909,-0.0751,0.5,0.625,2,8,-6,-0.125,0.6071,152.93,159.32,-6.39,5.63,6.22,-0.59,0.381,21,0,0,0.5,0.4841,2,0,1216536,2020,Kolkata Knight Riders,Chennai Super Kings
1.0,0.4,0.6,0.5,0.3,0.2,0.4681,0.5096,-0.0415,0.5,0.7143,4,7,-3,-0.2143,0.5,158.12,154.04,4.08,5.7,5.71,-0.01,0.45,20,0,0,0.4841,0.4841,2,0,1216537,2020,Kings XI Punjab,Rajasthan Royals
0.4,0.4,0.0,0.6,0.5,0.1,0.4815,0.525,-0.0435,0.5,0.0,4,3,1,0.5,0.4375,156.55,156.55,0.0,5.81,6.07,-0.26,0.4667,15,0,1,0.5,0.4841,2,0,1216502,2020,Royal Challengers Bangalore,Sunrisers Hyderabad
0.4,0.6,-0.2,0.5,0.7,-0.2,0.4492,0.5879,-0.1387,0.625,0.0,8,5,3,0.625,0.5862,152.99,159.36,-6.37,5.89,6.12,-0.23,0.48,25,0,0,0.5,0.433,2,0,1216535,2020,Delhi Capitals,Mumbai Indians
0.4,0.6,-0.2,0.4,0.4,0.0,0.5131,0.5127,0.0004,0.3333,0.1667,3,6,-3,0.1666,0.5667,153.03,154.24,-1.21,5.62,5.7,-0.08,0.5238,21,0,0,0.4841,0.5,2,1,1216530,2020,Kolkata Knight Riders,Rajasthan Royals
0.8,0.4,0.4,0.5,0.4,0.1,0.4656,0.5932,-0.1276,0.4,0.4,5,5,0,0.0,0.48,158.26,159.42,-1.16,5.69,6.21,-0.52,0.4091,22,0,1,0.4841,0.4841,2,0,1216506,2020,Kings XI Punjab,Chennai Super Kings
0.4,0.2,0.2,0.5,0.5,0.0,0.4789,0.4468,0.0321,0.5,0.0,4,4,0,0.5,0.4615,156.36,152.77,3.59,5.81,5.86,-0.05,0.6087,23,0,1,0.5,0.4841,2,0,1216505,2020,Royal Challengers Bangalore,Delhi Capitals
0.6,0.6,0.0,0.8,0.5,0.3,0.59,0.5289,0.0611,0.6667,0.25,3,4,-1,0.4167,0.4118,159.12,156.26,2.86,6.13,6.07,0.06,0.5333,15,0,1,0.433,0.5,2,0,1216495,2020,Mumbai Indians,Sunrisers Hyderabad
0.6,0.2,0.4,0.7,0.5,0.2,0.5871,0.4497,0.1374,0.1667,0.5556,6,9,-3,-0.3889,0.5806,159.06,152.77,6.29,6.1,5.87,0.23,0.5385,26,0,0,0.4841,0.4841,2,1,1237177,2020,Mumbai Indians,Delhi Capitals
0.2,0.8,-0.6,0.4,0.5,-0.1,0.4764,0.5328,-0.0564,0.4,0.25,5,4,1,0.15,0.4444,156.34,156.21,0.13,5.8,6.09,-0.29,0.4375,16,0,1,0.4841,0.5,2,0,1237178,2020,Royal Challengers Bangalore,Sunrisers Hyderabad
0.2,0.8,-0.6,0.4,0.6,-0.2,0.4474,0.5366,-0.0892,0.2,0.4,5,5,0,-0.2,0.4286,152.72,156.02,-3.3,5.86,6.1,-0.24,0.3529,17,1,0,0.4841,0.4841,2,1,1237180,2020,Delhi Capitals,Sunrisers Hyderabad
